Tiempo,Tension
0.000000000000000e+00,3.349713e-05
9.999999717180685e-10,9.856451e-03
1.012182689891316e-09,9.915819e-03
4.182076271537035e-09,9.793871e-03
7.351969853182753e-09,9.623683e-03
1.052186343482847e-08,9.405257e-03
1.369175701647419e-08,9.138592e-03
1.686165059811991e-08,8.823689e-03
2.003154417976563e-08,8.460546e-03
2.320143776141134e-08,8.049165e-03
3.200050293781882e-08,6.879544e-03
4.202296120045929e-08,5.494451e-03
5.525091778080875e-08,3.734735e-03
6.741741095400594e-08,2.307646e-03
8.145644842073502e-08,9.690427e-04
9.463834229596722e-08,2.805565e-05
1.094898388466932e-07,-6.873113e-04
1.255115784009903e-07,-1.122971e-03
1.517414013479596e-07,-1.416991e-03
1.725477429333077e-07,-1.457108e-03
1.928338070716329e-07,-1.415690e-03
2.165732284007206e-07,-1.376920e-03
2.409411512739862e-07,-1.386283e-03
2.723673737190655e-07,-1.460081e-03
3.135869410329334e-07,-1.589381e-03
3.238918328614004e-07,-1.616357e-03
3.857211838322021e-07,-1.674643e-03
6.216698601482204e-07,-1.631040e-03
7.585514515688212e-07,-1.548620e-03
1.006542733078280e-06,-1.292220e-03
1.282730112474801e-06,-8.713028e-04
1.507638351921156e-06,-4.071596e-04
1.732491662556935e-06,2.066197e-04
1.883096328488614e-06,8.310514e-04
2.008550354438629e-06,1.615211e-03
2.148745116974411e-06,2.662743e-03
2.240911072562308e-06,3.340828e-03
2.362787361477469e-06,4.174232e-03
2.557794891443407e-06,5.372094e-03
2.732665144003327e-06,6.306453e-03
2.746411756402575e-06,6.369816e-03
2.773904981201070e-06,6.482616e-03
2.828891430798062e-06,6.687353e-03
2.914989815630416e-06,6.953793e-03
3.042495088896111e-06,7.246787e-03
3.161994095574620e-06,7.417955e-03
3.283464403580081e-06,7.491621e-03
3.412402813736381e-06,7.486651e-03
3.535616171675089e-06,7.425882e-03
3.694138227629718e-06,7.312563e-03
3.868677303149034e-06,7.203550e-03
4.083749280849657e-06,7.165526e-03
4.320895153882189e-06,7.292433e-03
4.491346157050140e-06,7.521352e-03
4.614421377228186e-06,7.778510e-03
4.736431533326599e-06,8.104036e-03
4.859333355151789e-06,8.488742e-03
5.008746467705442e-06,9.013047e-03
5.209816158007761e-06,9.762962e-03
5.488846064383796e-06,1.079137e-02
5.775768274532010e-06,1.175959e-02
5.964879436364256e-06,1.230906e-02
6.099501179548526e-06,1.263736e-02
6.221271795887225e-06,1.288901e-02
6.355212533957751e-06,1.312624e-02
6.484936371939983e-06,1.332361e-02
6.668348948448797e-06,1.356872e-02
6.891483473818564e-06,1.385489e-02
7.194848808792881e-06,1.427201e-02
7.403062406030087e-06,1.460318e-02
7.550536716545702e-06,1.487611e-02
7.676679843541498e-06,1.513825e-02
7.804334212569021e-06,1.542750e-02
7.933831651304611e-06,1.574136e-02
8.065729165053993e-06,1.607872e-02
8.263907822277904e-06,1.660362e-02
8.499573629486172e-06,1.723219e-02
8.740287221673297e-06,1.786122e-02
8.899928329926696e-06,1.826052e-02
9.044114668508196e-06,1.860212e-02
9.183609453151562e-06,1.891558e-02
9.310183850923108e-06,1.918586e-02
9.440066263351034e-06,1.945058e-02
9.570398210436442e-06,1.970554e-02
9.745998453634162e-06,2.003823e-02
9.965298187679340e-06,2.044910e-02
1.029387345193485e-05,2.107241e-02
1.047314077410577e-05,2.142383e-02
1.061221242310307e-05,2.170745e-02
1.074347965340099e-05,2.198415e-02
1.086989310319488e-05,2.225830e-02
1.100514248058824e-05,2.255878e-02
1.113679561894853e-05,2.285720e-02
1.132482066616489e-05,2.328951e-02
1.154999751816834e-05,2.380882e-02
1.187494577824567e-05,2.455205e-02
1.206176174976226e-05,2.497170e-02
1.220370193366636e-05,2.528372e-02
1.233377284071653e-05,2.556438e-02
1.246141291619631e-05,2.583542e-02
1.259067173752273e-05,2.610611e-02
1.272468288203922e-05,2.638347e-02
1.291780426387705e-05,2.677993e-02
1.315513902714306e-05,2.726616e-02
1.338892210639214e-05,2.774714e-02
1.354495593892556e-05,2.807111e-02
1.368660500273402e-05,2.836837e-02
1.382283560911552e-05,2.865711e-02
1.395065122995636e-05,2.893057e-02
1.410480471936508e-05,2.926312e-02
1.425030193460639e-05,2.957914e-02
1.444249569490117e-05,2.999852e-02
1.467524128326666e-05,3.050672e-02
1.496409355471074e-05,3.113541e-02
1.514193679663518e-05,3.152011e-02
1.528852624402617e-05,3.183488e-02
1.543615205715756e-05,3.214970e-02
1.562210182517941e-05,3.254376e-02
1.579399870383600e-05,3.290606e-02
1.599978546163309e-05,3.333806e-02
1.621736482790784e-05,3.379428e-02
1.656222174726824e-05,3.451840e-02
1.677990501052383e-05,3.497711e-02
1.696369414099920e-05,3.536613e-02
1.716375795125189e-05,3.579121e-02
1.738032392645753e-05,3.625269e-02
1.761525980473893e-05,3.675407e-02
1.789718228006502e-05,3.735554e-02
1.815203262254777e-05,3.789820e-02
1.835576307873566e-05,3.833070e-02
1.857237034026259e-05,3.878896e-02
1.884820841557924e-05,3.937071e-02
1.910232915049986e-05,3.990538e-02
1.942515454796731e-05,4.058384e-02
1.984523267604988e-05,4.146698e-02
2.013563865139174e-05,4.207825e-02
2.041531902988744e-05,4.266770e-02
2.074647899974978e-05,4.336600e-02
2.110196057123995e-05,4.411512e-02
2.151848222147913e-05,4.499148e-02
2.184838962971062e-05,4.568416e-02
2.220963179491723e-05,4.644114e-02
2.260902862508049e-05,4.727702e-02
2.314618255806801e-05,4.840058e-02
2.351646295820100e-05,4.917498e-02
2.394215416545816e-05,5.006496e-02
2.443413611428317e-05,5.109250e-02
2.508917317934345e-05,5.245841e-02
2.564609216019256e-05,5.361765e-02
2.627926511709845e-05,5.493356e-02
2.704172319690936e-05,5.651627e-02
2.775526102011600e-05,5.799541e-02
2.852917456127917e-05,5.959696e-02
2.926381433612675e-05,6.111424e-02
3.024225580604932e-05,6.313092e-02
3.141806640851083e-05,6.554921e-02
3.258766214052026e-05,6.794824e-02
3.414432373977418e-05,7.113153e-02
3.560273174909319e-05,7.410418e-02
3.734666639058648e-05,7.764582e-02
3.923020170940650e-05,8.145428e-02
4.200405457795607e-05,8.703293e-02
4.530925223182077e-05,9.363858e-02
4.871380251212108e-05,1.003906e-01
5.316268147907765e-05,1.091313e-01
5.904642725243279e-05,1.205360e-01
6.992205564695316e-05,1.411299e-01
9.167331243599391e-05,1.807858e-01
1.234606864683964e-04,2.349876e-01
1.862258928803993e-04,3.308763e-01
2.842490307638707e-04,4.585167e-01
4.138178147041776e-04,5.938085e-01
5.887926825014504e-04,7.340855e-01
7.673758196889404e-04,8.422505e-01
9.533543450631381e-04,9.280705e-01
1.142746565953832e-03,9.973282e-01
1.355879764936432e-03,1.061581e+00
1.588803462837661e-03,1.121698e+00
1.863292737786831e-03,1.184261e+00
2.179072416961292e-03,1.249607e+00
2.520869291961292e-03,1.315097e+00
2.862666166961292e-03,1.376480e+00
3.204463041961292e-03,1.434333e+00
3.546259916961292e-03,1.488914e+00
3.888056791961293e-03,1.540301e+00
4.571650541961292e-03,1.633511e+00
5.597041166961291e-03,1.749146e+00
6.622431791961290e-03,1.835423e+00
7.647822416961289e-03,1.892304e+00
8.673213041961288e-03,1.920170e+00
9.698603666961287e-03,1.919791e+00
1.038219741696129e-02,1.904396e+00
1.072399429196129e-02,1.892308e+00
1.106579116696129e-02,1.877370e+00
1.140758804196128e-02,1.859645e+00
1.174938491696128e-02,1.839198e+00
1.209118179196128e-02,1.816099e+00
1.243297866696128e-02,1.790421e+00
1.277477554196128e-02,1.762240e+00
1.311657241696128e-02,1.731635e+00
1.345836929196128e-02,1.698687e+00
1.414196304196128e-02,1.626102e+00
1.482555679196128e-02,1.545189e+00
1.550915054196128e-02,1.456683e+00
1.585094741696128e-02,1.409822e+00
1.619274429196128e-02,1.361350e+00
1.653454116696128e-02,1.311369e+00
1.687633804196129e-02,1.259977e+00
1.721813491696129e-02,1.207276e+00
1.755993179196129e-02,1.153367e+00
1.790172866696129e-02,1.098353e+00
1.824352554196129e-02,1.042337e+00
1.858532241696129e-02,9.854206e-01
1.892711929196129e-02,9.277073e-01
1.926891616696130e-02,8.692998e-01
1.961071304196130e-02,8.103005e-01
1.995250991696130e-02,7.508115e-01
2.029430679196130e-02,6.909342e-01
2.063610366696130e-02,6.307691e-01
2.097790054196130e-02,5.704162e-01
2.131969741696130e-02,5.099739e-01
2.166149429196131e-02,4.495399e-01
2.200329116696131e-02,3.892102e-01
2.234508804196131e-02,3.290796e-01
2.302868179196131e-02,2.097860e-01
2.371227554196131e-02,9.238225e-02
2.405407241696132e-02,3.460657e-02
2.439586929196132e-02,-2.243992e-02
2.473766616696132e-02,-7.867626e-02
2.507946304196132e-02,-1.340239e-01
2.542125991696132e-02,-1.884066e-01
2.610485366696132e-02,-2.939862e-01
2.678844741696133e-02,-3.948591e-01
2.747204116696133e-02,-4.905142e-01
2.815563491696133e-02,-5.804871e-01
2.883922866696133e-02,-6.643618e-01
2.918102554196134e-02,-7.038960e-01
2.952282241696134e-02,-7.417723e-01
2.986461929196134e-02,-7.779529e-01
3.020641616696134e-02,-8.124031e-01
3.054821304196134e-02,-8.450918e-01
3.089000991696134e-02,-8.759905e-01
3.123180679196134e-02,-9.050744e-01
3.157360366696135e-02,-9.323219e-01
3.191540054196135e-02,-9.577145e-01
3.225719741696135e-02,-9.812368e-01
3.259899429196135e-02,-1.002877e+00
3.328258804196135e-02,-1.040478e+00
3.430797866696136e-02,-1.082640e+00
3.533336929196136e-02,-1.107814e+00
3.635875991696137e-02,-1.116326e+00
3.704235366696137e-02,-1.113008e+00
3.738415054196137e-02,-1.108727e+00
3.772594741696137e-02,-1.102738e+00
3.806774429196137e-02,-1.095074e+00
3.840954116696137e-02,-1.085769e+00
3.875133804196138e-02,-1.074862e+00
3.909313491696138e-02,-1.062390e+00
3.943493179196138e-02,-1.048396e+00
3.977672866696138e-02,-1.032921e+00
4.011852554196138e-02,-1.016011e+00
4.080211929196138e-02,-9.780731e-01
4.148571304196139e-02,-9.349709e-01
4.216930679196139e-02,-8.871166e-01
4.285290054196139e-02,-8.349409e-01
4.387829116696140e-02,-7.495553e-01
4.490368179196140e-02,-6.570108e-01
4.592907241696140e-02,-5.589022e-01
4.695446304196141e-02,-4.568391e-01
4.797985366696141e-02,-3.524220e-01
4.900524429196142e-02,-2.472206e-01
5.003063491696142e-02,-1.427526e-01
5.071422866696142e-02,-7.423238e-02
5.105602554196143e-02,-4.046424e-02
5.139782241696143e-02,-7.089975e-03
5.173961929196143e-02,2.584261e-02
5.208141616696143e-02,5.828705e-02
5.242321304196143e-02,9.019829e-02
5.310680679196143e-02,1.522484e-01
5.379040054196144e-02,2.116624e-01
5.447399429196144e-02,2.681358e-01
5.515758804196144e-02,3.213905e-01
5.584118179196144e-02,3.711766e-01
5.686657241696145e-02,4.388755e-01
5.789196304196145e-02,4.976555e-01
5.891735366696146e-02,5.470444e-01
5.994274429196146e-02,5.867219e-01
6.096813491696147e-02,6.165176e-01
6.199352554196147e-02,6.364076e-01
6.301891616696147e-02,6.465087e-01
6.404430679196145e-02,6.470715e-01
6.472790054196144e-02,6.423283e-01
6.506969741696143e-02,6.384714e-01
6.541149429196143e-02,6.336500e-01
6.609508804196142e-02,6.211978e-01
6.643688491696141e-02,6.136122e-01
6.677868179196141e-02,6.051522e-01
6.712047866696140e-02,5.958433e-01
6.746227554196139e-02,5.857117e-01
6.780407241696139e-02,5.747846e-01
6.814586929196138e-02,5.630906e-01
6.848766616696138e-02,5.506583e-01
6.917125991696137e-02,5.236995e-01
6.985485366696136e-02,4.941552e-01
7.053844741696134e-02,4.622819e-01
7.122204116696133e-02,4.283442e-01
7.190563491696132e-02,3.926122e-01
7.293102554196131e-02,3.362512e-01
7.395641616696129e-02,2.774046e-01
7.498180679196127e-02,2.170038e-01
7.600719741696126e-02,1.559644e-01
7.703258804196124e-02,9.517436e-02
7.771618179196123e-02,5.520723e-02
7.805797866696122e-02,3.548237e-02
7.839977554196122e-02,1.596878e-02
7.874157241696121e-02,-3.305302e-03
7.908336929196121e-02,-2.231244e-02
7.942516616696120e-02,-4.102597e-02
7.976696304196119e-02,-5.942009e-02
8.045055679196118e-02,-9.515108e-02
8.113415054196117e-02,-1.293165e-01
8.181774429196116e-02,-1.617425e-01
8.250133804196115e-02,-1.922709e-01
8.318493179196114e-02,-2.207596e-01
8.421032241696112e-02,-2.593993e-01
8.523571304196111e-02,-2.928218e-01
8.626110366696109e-02,-3.207647e-01
8.728649429196107e-02,-3.430532e-01
8.831188491696106e-02,-3.595997e-01
8.933727554196104e-02,-3.704011e-01
9.036266616696102e-02,-3.755357e-01
9.138805679196101e-02,-3.751585e-01
9.207165054196099e-02,-3.719541e-01
9.241344741696099e-02,-3.694962e-01
9.309704116696098e-02,-3.629271e-01
9.378063491696097e-02,-3.542393e-01
9.446422866696096e-02,-3.435447e-01
9.514782241696094e-02,-3.309653e-01
9.583141616696093e-02,-3.166312e-01
9.651500991696092e-02,-3.006806e-01
9.754040054196091e-02,-2.740413e-01
9.856579116696089e-02,-2.446004e-01
9.959118179196087e-02,-2.128864e-01
1.006165724169609e-01,-1.794385e-01
1.016419630419608e-01,-1.447991e-01
1.026673536669608e-01,-1.095052e-01
1.036927442919608e-01,-7.408170e-02
1.047181349169608e-01,-3.903429e-02
1.054017286669608e-01,-1.611653e-02
1.057435255419608e-01,-4.842924e-03
1.060853224169608e-01,6.285422e-03
1.064271192919608e-01,1.725275e-02
1.067689161669608e-01,2.804378e-02
1.074525099169607e-01,4.903826e-02
1.081361036669607e-01,6.915667e-02
1.088196974169607e-01,8.829536e-02
1.095032911669607e-01,1.063597e-01
1.101868849169607e-01,1.232644e-01
1.112122755419607e-01,1.462842e-01
1.122376661669607e-01,1.663133e-01
1.132630567919607e-01,1.831887e-01
1.142884474169606e-01,1.967990e-01
1.153138380419606e-01,2.070828e-01
1.163392286669606e-01,2.140286e-01
1.173646192919606e-01,2.176724e-01
1.183900099169606e-01,2.180953e-01
1.194154005419606e-01,2.154208e-01
1.200989942919605e-01,2.119955e-01
1.207825880419605e-01,2.073219e-01
1.214661817919605e-01,2.014631e-01
1.221497755419605e-01,1.944882e-01
1.228333692919605e-01,1.864713e-01
1.235169630419605e-01,1.774912e-01
1.238587599169605e-01,1.726657e-01
1.242005567919605e-01,1.676308e-01
1.248841505419605e-01,1.569761e-01
1.255677442919605e-01,1.456160e-01
1.262513380419605e-01,1.336413e-01
1.269349317919604e-01,1.211444e-01
1.276185255419604e-01,1.082183e-01
1.283021192919604e-01,9.495647e-02
1.289857130419604e-01,8.145179e-02
1.300111036669604e-01,6.094023e-02
1.310364942919604e-01,4.039227e-02
1.320618849169604e-01,2.009964e-02
1.327454786669603e-01,6.850301e-03
1.330872755419603e-01,3.387489e-04
1.334290724169603e-01,-6.084900e-03
1.337708692919603e-01,-1.241161e-02
1.341126661669603e-01,-1.863261e-02
1.347962599169603e-01,-3.072391e-02
1.354798536669603e-01,-4.229463e-02
1.361634474169603e-01,-5.328560e-02
1.368470411669603e-01,-6.364294e-02
1.378724317919603e-01,-7.788648e-02
1.388978224169602e-01,-9.045709e-02
1.399232130419602e-01,-1.012444e-01
1.409486036669602e-01,-1.101676e-01
1.419739942919602e-01,-1.171756e-01
1.429993849169602e-01,-1.222463e-01
1.440247755419602e-01,-1.253860e-01
1.450501661669601e-01,-1.266277e-01
1.460755567919601e-01,-1.260303e-01
1.471009474169601e-01,-1.236760e-01
1.481263380419601e-01,-1.196688e-01
1.491517286669601e-01,-1.141315e-01
1.501771192919601e-01,-1.072039e-01
1.512025099169600e-01,-9.903973e-02
1.522279005419600e-01,-8.980397e-02
1.532532911669600e-01,-7.967013e-02
1.542786817919600e-01,-6.881745e-02
1.553040724169600e-01,-5.742813e-02
1.563294630419600e-01,-4.568461e-02
1.573548536669599e-01,-3.376701e-02
1.583802442919599e-01,-2.185069e-02
1.594056349169599e-01,-1.010393e-02
1.600892286669599e-01,-2.445967e-03
1.604310255419599e-01,1.314149e-03
1.607728224169599e-01,5.021185e-03
1.614564161669599e-01,1.225544e-02
1.621400099169599e-01,1.921732e-02
1.628236036669599e-01,2.587014e-02
1.635071974169598e-01,3.218013e-02
1.641907911669598e-01,3.811664e-02
1.652161817919598e-01,4.626189e-02
1.662415724169598e-01,5.342688e-02
1.672669630419598e-01,5.954977e-02
1.682923536669598e-01,6.458594e-02
1.693177442919598e-01,6.850788e-02
1.703431349169597e-01,7.130497e-02
1.713685255419597e-01,7.298286e-02
1.723939161669597e-01,7.356284e-02
1.734193067919597e-01,7.308079e-02
1.744446974169597e-01,7.158621e-02
1.754700880419597e-01,6.914087e-02
1.764954786669596e-01,6.581752e-02
1.772279005419596e-01,6.286078e-02
1.779603224169596e-01,5.961986e-02
1.786927442919596e-01,5.609476e-02
1.794251661669596e-01,5.228547e-02
1.801575880419596e-01,4.819200e-02
1.808900099169596e-01,4.381435e-02
1.816224317919596e-01,3.915251e-02
1.826478224169595e-01,3.250943e-02
1.836732130419595e-01,2.567445e-02
1.846986036669595e-01,1.875183e-02
1.857239942919595e-01,1.184288e-02
1.867493849169595e-01,5.044655e-03
1.874329786669595e-01,6.195043e-04
1.877747755419595e-01,-1.551260e-03
1.884583692919594e-01,-5.793843e-03
1.891419630419594e-01,-9.885169e-03
1.898255567919594e-01,-1.380343e-02
1.905091505419594e-01,-1.752852e-02
1.915345411669594e-01,-2.271429e-02
1.925599317919594e-01,-2.737039e-02
1.935853224169594e-01,-3.145232e-02
1.946107130419593e-01,-3.492548e-02
1.956361036669593e-01,-3.776527e-02
1.966614942919593e-01,-3.995702e-02
1.976868849169593e-01,-4.149578e-02
1.987122755419593e-01,-4.238607e-02
1.997376661669593e-01,-4.264134e-02
2.007630567919592e-01,-4.228352e-02
2.017884474169592e-01,-4.134228e-02
2.028138380419592e-01,-3.985435e-02
2.035950880419592e-01,-3.831870e-02
2.043763380419592e-01,-3.657208e-02
2.051575880419592e-01,-3.461446e-02
2.059388380419592e-01,-3.244586e-02
2.067200880419592e-01,-3.006628e-02
2.075013380419591e-01,-2.747571e-02
2.082825880419591e-01,-2.467415e-02
2.088685255419591e-01,-2.251246e-02
2.094544630419591e-01,-2.032348e-02
2.100404005419591e-01,-1.810721e-02
2.106263380419591e-01,-1.586365e-02
2.112122755419591e-01,-1.359280e-02
2.117982130419591e-01,-1.129466e-02
2.123841505419591e-01,-8.969231e-03
2.127747755419591e-01,-7.435959e-03
2.131654005419590e-01,-5.918155e-03
2.135560255419590e-01,-4.415816e-03
2.139466505419590e-01,-2.928944e-03
2.143372755419590e-01,-1.457539e-03
2.147279005419590e-01,-1.599855e-06
2.151185255419590e-01,1.438873e-03
2.158021192919590e-01,3.885241e-03
2.164857130419590e-01,6.241282e-03
2.175111036669590e-01,9.578972e-03
2.185364942919590e-01,1.264773e-02
2.195618849169589e-01,1.541502e-02
2.205872755419589e-01,1.785385e-02
2.216126661669589e-01,1.994297e-02
2.226380567919589e-01,2.166691e-02
2.236634474169589e-01,2.301599e-02
2.246888380419589e-01,2.398621e-02
2.257142286669588e-01,2.457909e-02
2.267396192919588e-01,2.480140e-02
2.277650099169588e-01,2.466490e-02
2.287904005419588e-01,2.418593e-02
2.296693067919588e-01,2.347069e-02
2.305482130419588e-01,2.258034e-02
2.314271192919587e-01,2.151488e-02
2.323060255419587e-01,2.027431e-02
2.331849317919587e-01,1.885863e-02
2.340638380419587e-01,1.726783e-02
2.349427442919587e-01,1.550193e-02
2.355775099169587e-01,1.417719e-02
2.362122755419587e-01,1.282886e-02
2.368470411669586e-01,1.145693e-02
2.374818067919587e-01,1.006141e-02
2.381165724169586e-01,8.642307e-03
2.387513380419586e-01,7.199609e-03
2.393861036669586e-01,5.733319e-03
2.398743849169586e-01,4.616290e-03
2.403626661669586e-01,3.514125e-03
2.408509474169586e-01,2.426824e-03
2.413392286669586e-01,1.354388e-03
2.418275099169586e-01,2.968167e-04
2.423157911669586e-01,-7.458904e-04
2.428040724169586e-01,-1.773733e-03
2.438294630419585e-01,-3.828999e-03
2.448548536669585e-01,-5.747137e-03
2.458802442919585e-01,-7.506558e-03
2.469056349169585e-01,-9.088784e-03
2.479310255419585e-01,-1.047858e-02
2.489564161669585e-01,-1.166405e-02
2.499818067919584e-01,-1.263665e-02
2.510071974169585e-01,-1.339119e-02
2.520325880419585e-01,-1.392577e-02
2.530579786669586e-01,-1.424169e-02
2.540833692919587e-01,-1.434325e-02
2.550599317919587e-01,-1.421499e-02
2.560364942919588e-01,-1.393804e-02
2.570130567919588e-01,-1.351241e-02
2.579896192919590e-01,-1.293810e-02
2.589661817919590e-01,-1.221510e-02
2.599427442919591e-01,-1.134341e-02
2.609193067919591e-01,-1.032304e-02
2.616517286669592e-01,-9.502169e-03
2.623841505419592e-01,-8.653934e-03
2.631165724169593e-01,-7.778336e-03
2.638489942919593e-01,-6.875377e-03
2.645814161669593e-01,-5.945056e-03
2.653138380419594e-01,-4.987373e-03
2.660462599169595e-01,-4.002328e-03
2.666321974169595e-01,-3.219603e-03
2.672181349169596e-01,-2.448094e-03
2.678040724169596e-01,-1.687799e-03
2.683900099169596e-01,-9.387182e-04
2.689759474169596e-01,-2.008527e-04
2.695618849169597e-01,5.257981e-04
2.701478224169597e-01,1.241234e-03
2.711732130419598e-01,2.424563e-03
2.721986036669599e-01,3.526578e-03
2.732239942919599e-01,4.534977e-03
2.742493849169600e-01,5.439275e-03
2.752747755419601e-01,6.230881e-03
2.763001661669601e-01,6.903138e-03
2.776185255419602e-01,7.567284e-03
2.789368849169603e-01,8.034590e-03
2.802552442919604e-01,8.305056e-03
2.815736036669605e-01,8.378682e-03
2.828919630419606e-01,8.255469e-03
2.842103224169606e-01,7.935417e-03
2.855286817919607e-01,7.418525e-03
2.858704786669607e-01,7.265822e-03
2.862122755419608e-01,7.104645e-03
2.865540724169608e-01,6.934995e-03
2.868958692919608e-01,6.756872e-03
2.872376661669608e-01,6.570275e-03
2.875794630419609e-01,6.375205e-03
2.879212599169609e-01,6.171662e-03
2.882630567919609e-01,5.962105e-03
2.890443067919610e-01,5.445807e-03
2.898255567919610e-01,4.913490e-03
2.906068067919610e-01,4.365153e-03
2.913880567919611e-01,3.800797e-03
2.921693067919612e-01,3.220421e-03
2.929505567919612e-01,2.624026e-03
2.937318067919613e-01,2.011611e-03
2.945130567919613e-01,1.403858e-03
2.952943067919613e-01,8.139505e-04
2.960755567919614e-01,2.418896e-04
2.968568067919615e-01,-3.123252e-04
2.976380567919615e-01,-8.486938e-04
2.984193067919615e-01,-1.367216e-03
2.992005567919616e-01,-1.867893e-03
3.007630567919617e-01,-2.769220e-03
3.023255567919618e-01,-3.505981e-03
3.038880567919619e-01,-4.078177e-03
3.054505567919620e-01,-4.485807e-03
3.070130567919621e-01,-4.728872e-03
3.085755567919622e-01,-4.807372e-03
3.101380567919623e-01,-4.721306e-03
3.111634474169624e-01,-4.566830e-03
3.121888380419625e-01,-4.367235e-03
3.132142286669625e-01,-4.122520e-03
3.142396192919626e-01,-3.832686e-03
3.152650099169627e-01,-3.497731e-03
3.162904005419627e-01,-3.117657e-03
3.173157911669628e-01,-2.692462e-03
3.181946974169628e-01,-2.313199e-03
3.190736036669629e-01,-1.932753e-03
3.199525099169629e-01,-1.551126e-03
3.208314161669630e-01,-1.168317e-03
3.217103224169631e-01,-7.843265e-04
3.225892286669632e-01,-3.991542e-04
3.234681349169632e-01,-1.280019e-05
3.244935255419633e-01,4.195622e-04
3.255189161669633e-01,8.194792e-04
3.265443067919634e-01,1.186951e-03
3.275696974169635e-01,1.521977e-03
3.285950880419635e-01,1.824558e-03
3.296204786669636e-01,2.094693e-03
3.306458692919637e-01,2.332383e-03
3.321107130419638e-01,2.578233e-03
3.335755567919638e-01,2.743996e-03
3.350404005419639e-01,2.829672e-03
3.365052442919640e-01,2.835261e-03
3.379700880419642e-01,2.760763e-03
3.394349317919642e-01,2.606177e-03
3.408997755419643e-01,2.371504e-03
3.419251661669644e-01,2.174284e-03
3.429505567919645e-01,1.964133e-03
3.439759474169645e-01,1.741051e-03
3.450013380419646e-01,1.505038e-03
3.460267286669647e-01,1.256095e-03
3.470521192919647e-01,9.942200e-04
3.480775099169648e-01,7.194146e-04
3.497864942919649e-01,2.819796e-04
3.500000000000000e-01,2.282124e-04
